0.0936,-9.14E-05
0.094,-8.48E-05
0.0944,-8.51E-05
0.0948,-8.37E-05
0.0952,-8.64E-05
0.0956,-7.73E-05
0.096,-7.37E-05
0.0964,-7.77E-05
0.0968,-7.74E-05
0.0972,-7.88E-05
0.0976,-7.35E-05
0.098,-5.28E-05
0.0984,-5.23E-05
0.0988,-5.61E-05
0.0992,-5.00E-05
0.0996,-3.88E-05
0.1,-3.00E-05
0.1004,-3.06E-05
0.1008,-8.62E-06
0.1012,4.66E-06
0.1016,-2.77E-06
0.102,4.26E-06
0.1024,1.96E-05
0.1028,2.51E-05
0.1032,4.06E-05
0.1036,5.75E-05
0.104,7.09E-05
0.1044,8.79E-05
0.1048,8.75E-05
0.1052,9.81E-05
0.1056,0.000114827
0.106,0.000138737
0.1064,0.000157012
0.1068,0.000162812
0.1072,0.000174724
0.1076,0.000189184
0.108,0.000189631
0.1084,0.000204944
0.1088,0.000228559
0.1092,0.000237819
0.1096,0.000250106
0.11,0.000258483
0.1104,0.000273297
0.1108,0.000272826
0.1112,0.000283255
0.1116,0.000299798
0.112,0.000301928
0.1124,0.000312805
0.1128,0.000315843
0.1132,0.000320844
0.1136,0.0003317
0.114,0.000327373
0.1144,0.000338414
0.1148,0.000345543
0.1152,0.000356546
0.1156,0.000356225
0.116,0.000354753
0.1164,0.000351113
0.1168,0.000351495
0.1172,0.000356447
0.1176,0.000360206
0.118,0.000366351
0.1184,0.000359604
0.1188,0.000359459
0.1192,0.000351878
0.1196,0.000342149
0.12,0.00035047
0.1204,0.000348113
0.1208,0.000367041
0.1212,0.00036583
0.1216,0.000353476
0.122,0.000342638
0.1224,0.000346788
0.1228,0.000340195
0.1232,0.000347681
0.1236,0.000345455
0.124,0.000352162
0.1244,0.00035035
0.1248,0.000332625
0.1252,0.000341409
0.1256,0.000321618
0.126,0.000324702
0.1264,0.00032883
0.1268,0.000328827
0.1272,0.000325823
0.1276,0.000324077
0.128,0.000325666
0.1284,0.000322507
0.1288,0.0003197
0.1292,0.000330166
0.1296,0.000309134
0.13,0.000310057
0.1304,0.00031636
0.1308,0.000322275
0.1312,0.00033251
0.1316,0.000312394
0.132,0.000323129
0.1324,0.000303926
0.1328,0.000326864
0.1332,0.000307796
0.1336,0.000333792
0.134,0.000269081
0.1344,0.000378282
0.1348,0.000205782
0.1352,0.000685137
0.1356,0.000629056
0.136,0.000165758
0.1364,0.000408785
0.1368,0.000195987
0.1372,0.000434239
0.1376,0.000146551
0.138,0.00049913
0.1384,-8.58E-05
0.1388,9.54E-05
0.1392,-0.001358504
0.1396,0.001500982
0.14,-4.01E-06
0.1404,-0.000100278
0.1408,0.000419514
0.1412,0.000174553
0.1416,0.00012657
0.142,5.06E-06
0.1424,0.000986553
0.1428,-0.000905488
0.1432,-0.000842096
0.1436,-0.001815162
0.144,0.000388606
0.1444,-0.000135851
0.1448,-0.000313356
0.1452,-0.001057509
0.1456,-0.002465656
0.146,-0.002371333
0.1464,0.001526956
0.1468,0.000116186
0.1472,-0.000690181
0.1476,0.003591768
0.148,0.002560157
0.1484,0.000924629
0.1488,0.001755487
0.1492,0.000592407
0.1496,0.001352021
0.15,0.000244973
0.1504,0.002126855
0.1508,0.00166716
0.1512,-0.000746107
0.1516,-0.001059896
0.152,-0.001328945
0.1524,-0.0016909
0.1528,0.000638752
0.1532,-0.002019973
0.1536,0.001245196
0.154,0.002735396
0.1544,0.004812136
0.1548,0.002423272
0.1552,-0.000393805
0.1556,-0.00048926
0.156,0.000357836
0.1564,0.008635431
0.1568,0.006529145
0.1572,0.001075869
0.1576,-0.001061323
0.158,-0.000907866
0.1584,-0.00039848
0.1588,0.000755992
0.1592,-0.002135623
0.1596,0.003996362
0.16,0.001972898
0.1604,-0.00406663
0.1608,0.001299227
0.1612,-0.002361503
0.1616,0.001931248
0.162,-0.000458569
0.1624,-0.006860356
0.1628,-0.00374179
0.1632,-0.001458183
0.1636,-0.000408819
0.164,-0.003167109
0.1644,0.00339062
0.1648,-1.85E-05
0.1652,-0.001928048
0.1656,-0.000795947
0.166,-0.000607629
0.1664,0.000366139
0.1668,0.000100181
0.1672,0.001498976
0.1676,8.71E-05
0.168,0.000735733
0.1684,-2.67E-05
0.1688,0.00015787
0.1692,-0.000240243
0.1696,-0.000126468
0.17,-0.000206132
0.1704,-0.00015995
0.1708,-0.000190558
0.1712,-0.000160044
0.1716,-0.000200406
0.172,-0.000192637
0.1724,-0.000212074
0.1728,-0.00019798
0.1732,-0.000216915
0.1736,-0.00021488
0.174,-0.000207291
0.1744,-0.000215765
0.1748,-0.000223555
0.1752,-0.000228401
0.1756,-0.000223999
0.176,-0.000226607
0.1764,-0.000236299
0.1768,-0.000227575
0.1772,-0.000228492
0.1776,-0.00023576
0.178,-0.000235872
0.1784,-0.000228773
0.1788,-0.000229559
0.1792,-0.00023373
0.1796,-0.000239487
0.18,-0.00023616
0.1804,-0.000231446
0.1808,-0.000225061
0.1812,-0.000215896
0.1816,-0.000222146
0.182,-0.000240787
0.1824,-0.000230484
0.1828,-0.00021756
0.1832,-0.000209747
0.1836,-0.000206706
0.184,-0.000214274
0.1844,-0.000200538
0.1848,-0.000197973
0.1852,-0.000189969
0.1856,-0.000186902
0.186,-0.000192767
0.1864,-0.000191723
0.1868,-0.000169659
0.1872,-0.000164434
0.1876,-0.000149131
0.188,-0.000164751
0.1884,-0.000169424
0.1888,-0.000142733
0.1892,-0.000125185
0.1896,-0.000113547
0.19,-0.000109474
0.1904,-0.000120539
0.1908,-0.000110454
0.1912,-0.000105953
0.1916,-9.63E-05
0.192,-9.21E-05
0.1924,-8.56E-05
0.1928,-7.04E-05
0.1932,-6.82E-05
0.1936,-7.04E-05
0.194,-7.09E-05
0.1944,-8.14E-05
0.1948,-7.21E-05
0.1952,-5.45E-05
0.1956,-4.68E-05
0.196,-4.40E-05
0.1964,-5.24E-05
0.1968,-5.23E-05
0.1972,-5.01E-05
0.1976,-4.47E-05
0.198,-4.23E-05
0.1984,-3.78E-05
0.1988,-4.06E-05
0.1992,-3.35E-05
0.1996,-2.81E-05
0.2,-2.92E-05
0.2004,-3.45E-05
0.2008,-3.87E-05
0.2012,-3.18E-05
0.2016,-3.94E-05
0.202,-3.31E-05
0.2024,-2.72E-05
0.2028,-2.85E-05
0.2032,-2.26E-05
0.2036,-1.94E-05
0.204,-1.43E-05
0.2044,-6.28E-06
0.2048,-1.64E-05
0.2052,-1.18E-05
0.2056,-2.99E-06
0.206,4.29E-06
0.2064,2.35E-05
0.2068,2.87E-05
0.2072,2.24E-05
0.2076,2.94E-05
0.208,3.58E-05
0.2084,4.92E-05
0.2088,5.64E-05
0.2092,6.49E-05
0.2096,6.69E-05
0.21,7.13E-05
0.2104,8.88E-05
0.2108,9.81E-05
0.2112,0.000101079
0.2116,0.000112057
0.212,0.000126503
0.2124,0.000145804
0.2128,0.000150773
0.2132,0.000153283
0.2136,0.000156242
0.214,0.000171202
0.2144,0.000180566
0.2148,0.000202688
0.2152,0.000209977
0.2156,0.000217249
0.216,0.000228083
0.2164,0.000229649
0.2168,0.000248777
0.2172,0.000260298
0.2176,0.00026789
0.218,0.000272436
0.2184,0.00027506
0.2188,0.00029291
0.2192,0.000309884
0.2196,0.000306717
0.22,0.000316575
0.2204,0.000325063
0.2208,0.000330848
0.2212,0.000336592
0.2216,0.000334187
0.222,0.000351215
0.2224,0.000361783
0.2228,0.000369705
0.2232,0.000370894
0.2236,0.000358196
0.224,0.000366596
0.2244,0.000378862
0.2248,0.000393116
0.2252,0.000385091
0.2256,0.000370282
0.226,0.000363116
0.2264,0.000371833
0.2268,0.000362825
0.2272,0.000376804
0.2276,0.000379831
0.228,0.00038134
0.2284,0.000376175
0.2288,0.000359452
0.2292,0.000360185
0.2296,0.000352794
0.23,0.000361677
0.2304,0.000362006
0.2308,0.000380053
0.2312,0.000374875
0.2316,0.000366897
0.232,0.00034706
0.2324,0.000348334
0.2328,0.000346208
0.2332,0.000346176
0.2336,0.000343748
0.234,0.000347221
0.2344,0.000360678
0.2348,0.000340355
0.2352,0.00032518
0.2356,0.000317795
0.236,0.000320345
0.2364,0.000335761
0.2368,0.000325915
0.2372,0.000331329
0.2376,0.000325292
0.238,0.000318834
0.2384,0.000310398
0.2388,0.000303921
0.2392,0.000315791
0.2396,0.000316635
0.24,0.000313011
0.2404,0.0003119
0.2408,0.000294703
0.2412,0.000292907
0.2416,0.00029716
0.242,0.00029954
0.2424,0.0003056
0.2428,0.000301307
0.2432,0.000295783
0.2436,0.000293378
0.244,0.000293348
0.2444,0.000281757
0.2448,0.00027479
0.2452,0.000268693
0.2456,0.000282201
0.246,0.000288353
0.2464,0.000286534
0.2468,0.000278428
0.2472,0.000263328
0.2476,0.000252294
0.248,0.000251512
0.2484,0.000241716
0.2488,0.000233284
0.2492,0.000243189
0.2496,0.00023077
0.25,0.000221774
0.2504,0.000210211
0.2508,0.000200618
0.2512,0.000194409
0.2516,0.000170991
0.252,0.000181178
0.2524,0.000161584
0.2528,0.000155074
0.2532,0.000151636
0.2536,0.000132737
0.254,0.000128123
0.2544,0.000112515
0.2548,8.82E-05
0.2552,7.94E-05
0.2556,8.11E-05
0.256,7.27E-05
0.2564,6.73E-05
0.2568,5.06E-05
0.2572,3.73E-05
0.2576,2.10E-05
0.258,3.96E-06
0.2584,1.14E-05
0.2588,2.83E-06
0.2592,-1.23E-05
0.2596,-2.29E-05
0.26,-3.34E-05
0.2604,-3.50E-05
0.2608,-4.55E-05
0.2612,-5.24E-05
0.2616,-6.72E-05
0.262,-7.67E-05
0.2624,-7.64E-05
0.2628,-7.95E-05
0.2632,-7.83E-05
0.2636,-8.88E-05
0.264,-9.22E-05
0.2644,-9.35E-05
0.2648,-9.15E-05
0.2652,-0.000102046
0.2656,-0.000109008
0.266,-0.000102143
0.2664,-0.000101325
0.2668,-0.000107413
0.2672,-0.0001086
0.2676,-0.000101002
0.268,-0.00010902
0.2684,-0.000110869
0.2688,-0.00010702
0.2692,-0.000103498
0.2696,-9.95E-05
0.27,-0.000105883
0.2704,-0.000102384
0.2708,-9.60E-05
0.2712,-9.82E-05
0.2716,-0.000104052
0.272,-9.95E-05
0.2724,-9.96E-05
0.2728,-9.43E-05
0.2732,-9.37E-05
0.2736,-9.29E-05
0.274,-9.89E-05
0.2744,-0.000111634
0.2748,-0.000121609
0.2752,-9.83E-05
0.2756,-9.85E-05
0.276,-0.000114125
0.2764,-0.000121217
0.2768,-0.000124546
0.2772,-0.000120361
0.2776,-0.000143916
0.278,-0.000136896
0.2784,-0.000140032
0.2788,-0.000146649
0.2792,-0.000139308
0.2796,-0.000149528
0.28,-0.000175156
0.2804,-0.000168663
0.2808,-0.000177438
0.2812,-0.000180546
0.2816,-0.000194212
0.282,-0.000189928
0.2824,-0.000192023
0.2828,-0.000190925
0.2832,-0.000216476
0.2836,-0.000228911
0.284,-0.000229144
0.2844,-0.000226033
0.2848,-0.00024474
0.2852,-0.000243857
0.2856,-0.00024215
0.286,-0.000260928
0.2864,-0.000263068
0.2868,-0.000257436
0.2872,-0.000277313
0.2876,-0.000271169
0.288,-0.00027512
0.2884,-0.000286221
0.2888,-0.000288226
0.2892,-0.000280511
0.2896,-0.000312087
0.29,-0.000279406
0.2904,-0.00032645
0.2908,-0.000263858
0.2912,-0.000344676
0.2916,-0.00021707
0.292,-0.000509288
0.2924,-0.00077315
0.2928,-0.000215557
0.2932,-0.000369577
0.2936,-0.0002756
0.294,-0.000331587
0.2944,-0.000288958
0.2948,-0.000336542
0.2952,-0.000308789
0.2956,-0.000331179
0.296,-0.000308877
0.2964,-0.00031279
0.2968,-0.000312242
0.2972,-0.000310997
0.2976,-0.000322308
0.298,-0.000315536
0.2984,-0.00031082
0.2988,-0.000326358
0.2992,-0.000313505
0.2996,-0.000319137
0.3,-0.000314465
0.3004,-0.00030922
0.3008,-0.000328596
0.3012,-0.000318985
0.3016,-0.00032854
0.302,-0.00032134
0.3024,-0.000327316
0.3028,-0.000333483
0.3032,-0.000322916
0.3036,-0.000325837
0.304,-0.000320645
0.3044,-0.000323581
0.3048,-0.00033756
0.3052,-0.000328916
0.3056,-0.000331645
0.306,-0.000320892
0.3064,-0.000323769
0.3068,-0.000341064
0.3072,-0.000338106
0.3076,-0.000346107
0.308,-0.000333289
0.3084,-0.00033961
0.3088,-0.000354209
0.3092,-0.000353102
0.3096,-0.000343296
0.31,-0.000350669
0.3104,-0.000347997
0.3108,-0.000350568
0.3112,-0.000359619
0.3116,-0.000351244
0.312,-0.000350414
0.3124,-0.000341737
0.3128,-0.000351439
0.3132,-0.000353913
0.3136,-0.000345973
0.314,-0.000339759
0.3144,-0.00032779
0.3148,-0.000331709
0.3152,-0.000331009
0.3156,-0.000326358
0.316,-0.000324651
0.3164,-0.000316415
0.3168,-0.000311377
0.3172,-0.000297713
0.3176,-0.000274677
0.318,-0.000272623
0.3184,-0.000264949
0.3188,-0.000269652
0.3192,-0.00027196
0.3196,-0.000258288
0.32,-0.000238597
0.3204,-0.000218666
0.3208,-0.000205478
0.3212,-0.000193957
0.3216,-0.000198605
0.322,-0.000195489
0.3224,-0.000189182
0.3228,-0.000179146
0.3232,-0.000155125
0.3236,-0.000136014
0.324,-0.000122592
0.3244,-0.000123008
0.3248,-0.000123777
0.3252,-0.000107674
0.3256,-9.42E-05
0.326,-8.41E-05
0.3264,-8.07E-05
0.3268,-7.36E-05
0.3272,-5.91E-05
0.3276,-4.99E-05
0.328,-3.91E-05
0.3284,-3.35E-05
0.3288,-2.84E-05
0.3292,-2.67E-05
0.3296,-2.38E-05
0.33,-2.13E-05
0.3304,-2.57E-07
0.3308,1.71E-05
0.3312,2.53E-05
0.3316,2.17E-05
0.332,7.93E-06
0.3324,1.95E-05
0.3328,3.19E-05
0.3332,3.36E-05
0.3336,3.37E-05
0.334,3.31E-05
0.3344,4.10E-05
0.3348,3.99E-05
0.3352,3.58E-05
0.3356,3.37E-05
0.336,3.85E-05
0.3364,4.72E-05
0.3368,4.33E-05
0.3372,3.70E-05
0.3376,3.97E-05
0.338,4.33E-05
0.3384,4.95E-05
0.3388,5.09E-05
0.3392,5.13E-05
0.3396,4.72E-05
0.34,4.12E-05
0.3404,4.51E-05
0.3408,4.75E-05
0.3412,4.88E-05
0.3416,5.09E-05
0.342,4.65E-05
0.3424,4.77E-05
0.3428,4.69E-05
0.3432,3.89E-05
0.3436,3.90E-05
0.344,4.94E-05
0.3444,5.84E-05
0.3448,5.41E-05
0.3452,4.15E-05
0.3456,3.83E-05
0.346,5.12E-05
0.3464,6.25E-05
0.3468,6.30E-05
0.3472,5.70E-05
0.3476,5.25E-05
0.348,5.91E-05
0.3484,5.49E-05
0.3488,5.61E-05
0.3492,5.08E-05
0.3496,5.75E-05
0.35,6.88E-05
0.3504,6.95E-05
0.3508,6.77E-05
0.3512,5.14E-05
0.3516,4.43E-05
0.352,5.24E-05
0.3524,6.20E-05
0.3528,6.82E-05
0.3532,6.40E-05
0.3536,6.37E-05
0.354,6.10E-05
0.3544,5.32E-05
0.3548,5.34E-05
0.3552,4.92E-05
0.3556,4.50E-05
0.356,5.70E-05
0.3564,6.01E-05
0.3568,4.81E-05
0.3572,4.02E-05
0.3576,3.80E-05
0.358,3.79E-05
0.3584,3.93E-05
0.3588,3.53E-05
0.3592,3.87E-05
0.3596,2.60E-05
0.36,1.64E-05
0.3604,2.09E-05
0.3608,1.78E-05
0.3612,5.25E-06
0.3616,6.64E-06
0.362,-8.69E-07
0.3624,-4.73E-06
0.3628,-1.03E-05
0.3632,-2.30E-05
0.3636,-2.02E-05
0.364,-2.68E-05
0.3644,-2.19E-05
0.3648,-2.95E-05
0.3652,-4.17E-05
0.3656,-5.55E-05
0.366,-5.74E-05
0.3664,-5.72E-05
0.3668,-5.63E-05
0.3672,-6.23E-05
0.3676,-5.27E-05
0.368,-5.54E-05
0.3684,-5.53E-05
0.3688,-6.79E-05
0.3692,-8.54E-05
0.3696,-8.81E-05
0.37,-8.57E-05
0.3704,-7.34E-05
0.3708,-6.59E-05
0.3712,-6.42E-05
0.3716,-6.59E-05
0.372,-6.66E-05
0.3724,-6.65E-05
0.3728,-6.52E-05
0.3732,-6.47E-05
0.3736,-6.21E-05
0.374,-4.83E-05
0.3744,-3.87E-05
0.3748,-3.66E-05
0.3752,-4.05E-05
0.3756,-3.29E-05
0.376,-2.38E-05
0.3764,-2.29E-05
0.3768,-2.06E-05
0.3772,-1.32E-05
0.3776,-6.04E-06
0.378,-2.83E-08
0.3784,8.97E-06
0.3788,2.40E-05
0.3792,2.88E-05
0.3796,3.45E-05
0.38,3.81E-05
0.3804,3.53E-05
0.3808,5.32E-05
0.3812,7.42E-05
0.3816,8.05E-05
0.382,7.49E-05
0.3824,8.16E-05
0.3828,8.74E-05
0.3832,9.83E-05
0.3836,8.83E-05
0.384,8.89E-05
0.3844,0.000103368
0.3848,0.000113406
0.3852,0.000117751
0.3856,0.000109824
0.386,0.000107968
0.3864,0.000127377
0.3868,0.00013339
0.3872,0.000133138
0.3876,0.000122487
0.388,0.000103731
0.3884,0.000108953
0.3888,0.000132734
0.3892,0.00015808
0.3896,0.000149391
0.39,0.000127028
0.3904,0.000111668
0.3908,0.000107457
0.3912,0.000121504
0.3916,0.000131712
0.392,0.000132286
0.3924,0.000125619
0.3928,0.000128091
0.3932,0.000121756
0.3936,0.000125559
0.394,0.000123643
0.3944,0.000117246
0.3948,0.000124704
0.3952,0.000117935
0.3956,0.000121016
0.396,0.000114328
0.3964,0.000118452
0.3968,0.000137245
0.3972,0.000137451
0.3976,0.000122099
0.398,0.000108287
0.3984,0.00010524
0.3988,0.0001263
0.3992,0.000135693
0.3996,0.000129536
0.4,0.000133905
0.4004,0.000147271
0.4008,0.000153876
0.4012,0.000147652
0.4016,0.000127064
0.402,0.000133473
0.4024,0.000153233
0.4028,0.000168539
0.4032,0.000178378
0.4036,0.000167012
0.404,0.00016879
0.4044,0.000175977
0.4048,0.0001806
0.4052,0.000190352
0.4056,0.000192383
0.406,0.000185929
0.4064,0.000188933
0.4068,0.000191736
0.4072,0.00019273
0.4076,0.000196154
0.408,0.00021029
0.4084,0.000223533
0.4088,0.000223933
0.4092,0.000207752
0.4096,0.000185988
0.41,0.000184924
0.4104,0.000208251
0.4108,0.000213635
0.4112,0.000207068
0.4116,0.000192764
0.412,0.000195224
0.4124,0.000214933
0.4128,0.000214508
0.4132,0.000199846
0.4136,0.000182867
0.414,0.00018291
0.4144,0.000207188
0.4148,0.000216188
0.4152,0.000201146
0.4156,0.000188439
0.416,0.000173728
0.4164,0.000177746
0.4168,0.000190616
0.4172,0.000184693
0.4176,0.000180617
0.418,0.000164288
0.4184,0.000160409
0.4188,0.000165616
0.4192,0.000173364
0.4196,0.000166297
0.42,0.000149214
0.4204,0.000154951
0.4208,0.0001562
0.4212,0.000141312
0.4216,0.000126643
0.422,0.000123926
0.4224,0.000159344
0.4228,0.000184292
0.4232,0.00017134
0.4236,0.000150505
0.424,0.000123413
0.4244,0.000119452
0.4248,0.000134504
0.4252,0.000152088
0.4256,0.000168253
0.426,0.000161577
0.4264,0.000143437
0.4268,0.000154088
0.4272,0.000177647
0.4276,0.000191935
0.428,0.000175271
0.4284,0.000148627
0.4288,0.000160801
0.4292,0.000189703
0.4296,0.000199329
0.43,0.000195957
0.4304,0.000185275
0.4308,0.000183365
0.4312,0.000199615
0.4316,0.000199803
0.432,0.000190352
0.4324,0.000170404
0.4328,0.000178812
0.4332,0.000220619
0.4336,0.000240786
0.434,0.000236921
0.4344,0.000213941
0.4348,0.000186211
0.4352,0.000196946
0.4356,0.000207701
0.436,0.000207633
0.4364,0.000199182
0.4368,0.000209787
0.4372,0.000234313
0.4376,0.00024368
0.438,0.000216403
0.4384,0.00019451
0.4388,0.000196661
0.4392,0.000215117
0.4396,0.000225131
0.44,0.000214306
0.4404,0.000204608
0.4408,0.000203151
0.4412,0.000213214
0.4416,0.000234645
0.442,0.000228207
0.4424,0.000202199
0.4428,0.000180959
0.4432,0.000171982
0.4436,0.000185645
0.444,0.000179875
0.4444,0.00017406
0.4448,0.000167461
0.4452,0.000164257
0.4456,0.000162941
0.446,0.00015209
0.4464,0.000145026
0.4468,0.000136327
0.4472,0.000128019
0.4476,0.000119683
0.448,0.000102148
0.4484,0.000100242
0.4488,0.00011102
0.4492,0.000104805
0.4496,0.00010162
0.45,8.94E-05
0.4504,6.44E-05
0.4508,5.76E-05
0.4512,5.73E-05
0.4516,5.08E-05
0.452,5.01E-05
0.4524,4.30E-05
0.4528,5.50E-05
0.4532,5.95E-05
0.4536,4.04E-05
0.454,2.13E-05
0.4544,5.25E-06
0.4548,1.04E-05
0.4552,3.15E-05
0.4556,2.51E-05
0.456,2.52E-05
0.4564,2.57E-05
0.4568,2.35E-05
0.4572,1.97E-05
0.4576,1.20E-05
0.458,2.74E-06
0.4584,5.01E-07
0.4588,3.93E-06
0.4592,1.23E-05
0.4596,5.83E-06
0.46,1.87E-06
0.4604,7.05E-06
0.4608,1.82E-05
0.4612,2.69E-05
0.4616,1.30E-05
0.462,-1.56E-05
0.4624,-1.52E-05
0.4628,-6.05E-06
0.4632,9.94E-06
0.4636,8.82E-06
0.464,4.96E-07
0.4644,4.94E-06
0.4648,1.06E-06
0.4652,3.25E-06
0.4656,1.43E-06
0.466,-4.81E-06
0.4664,-3.13E-06
0.4668,-7.90E-07
0.4672,-3.36E-06
0.4676,-6.53E-06
0.468,-1.54E-05
0.4684,-2.34E-05
0.4688,-4.17E-05
0.4692,-4.10E-05
0.4696,-2.33E-05
0.47,-2.58E-05
0.4704,-2.55E-05
0.4708,-2.98E-05
0.4712,-3.63E-05
0.4716,-3.84E-05
0.472,-4.70E-05
0.4724,-3.89E-05
0.4728,-3.71E-05
0.4732,-3.86E-05
0.4736,-3.88E-05
0.474,-4.79E-05
0.4744,-5.56E-05
0.4748,-5.18E-05
0.4752,-4.15E-05
0.4756,-2.57E-05
0.476,-2.28E-05
0.4764,-4.60E-05
0.4768,-6.24E-05
0.4772,-7.38E-05
0.4776,-5.91E-05
0.478,-3.33E-05
