Source File Name:	Scan
Signal:	Time - Vib Velocity - Samples

Time	Time Signal
[ s ]	[ m/s ]
0	0.001578461
0.00064	0.001571827
0.00128	0.001553259
0.00192	0.001543032
0.00256	0.001519807
0.0032	0.001498173
0.00384	0.001474517
0.00448	0.001461931
0.00512	0.001443703
0.00576	0.001437889
0.0064	0.001411872
0.00704	0.001406475
0.00768	0.001398381
0.00832	0.001384458
0.00896	0.001367122
0.0096	0.001350999
0.01024	0.001340401
0.01088	0.001315902
0.01152	0.001309123
0.01216	0.001291263
0.0128	0.001260259
0.01344	0.001233993
0.01408	0.001200237
0.01472	0.001185652
0.01536	0.001152746
0.016	0.001110642
0.01664	0.001080116
0.01728	0.001044319
0.01792	0.001010211
0.01856	0.0009558367
0.0192	0.0009089117
0.01984	0.0008552854
0.02048	0.0008035293
0.02112	0.0007412735
0.02176	0.0006870071
0.0224	0.0006317543
0.02304	0.0005708741
0.02368	0.0005029282
0.02432	0.0004337786
0.02496	0.0003651636
0.0256	0.0002902414
0.02624	0.0002160237
0.02688	0.0001423068
0.02752	5.155427e-5
0.02816	-2.106878e-5
0.0288	-0.0001112317
0.02944	-0.0001928515
0.03008	-0.0002789097
0.03072	-0.0003666874
0.03136	-0.0004502373
0.032	-0.0005308684
0.03264	-0.0006202642
0.03328	-0.0007016828
0.03392	-0.0007830875
0.03456	-0.0008760947
0.0352	-0.000951452
0.03584	-0.001026305
0.03648	-0.001106856
0.03712	-0.001188362
0.03776	-0.001260408
0.0384	-0.001333195
0.03904	-0.001413786
0.03968	-0.001486754
0.04032	-0.001555734
0.04096	-0.001637958
0.0416	-0.001714826
0.04224	-0.001792496
0.04288	-0.001874253
0.04352	-0.001965089
0.04416	-0.002057183
0.0448	-0.002139029
0.04544	-0.002219884
0.04608	-0.002292124
0.04672	-0.002374431
0.04736	-0.002452838
0.048	-0.002520985
0.04864	-0.002601583
0.04928	-0.002683873
0.04992	-0.00277668
0.05056	-0.002866426
0.0512	-0.002948032
0.05184	-0.003032733
0.05248	-0.003121795
0.05312	-0.003209592
0.05376	-0.003301832
0.0544	-0.003383851
0.05504	-0.003452409
0.05568	-0.003522313
0.05632	-0.003601083
0.05696	-0.003690123
0.0576	-0.003760474
0.05824	-0.003830861
0.05888	-0.00390371
0.05952	-0.003980912
0.06016	-0.004013632
0.0608	-0.004009731
0.06144	-0.003873762
0.06208	-0.003499612
0.06272	-0.002507548
0.06336	-0.001793385
0.064	-0.0007423429
0.06464	-0.0005608474
0.06528	-0.0007463932
0.06592	0.0006157545
0.06656	-0.0007901317
0.0672	-0.0006655258
0.06784	-0.0001771067
0.06848	-0.0002140447
0.06912	-0.000391784
0.06976	0.0002576915
0.0704	-8.59881e-5
0.07104	-0.0005517883
0.07168	-0.0004437769
0.07232	-0.000402317
0.07296	-0.0002494229
0.0736	-0.0002098063
0.07424	-0.0001397486
0.07488	0.0002059483
0.07552	-3.682999e-5
0.07616	0.0001669911
0.0768	3.744371e-5
0.07744	8.375358e-5
0.07808	0.0001394898
0.07872	0.0002972081
0.07936	-0.0002528644
0.08	-0.000207668
0.08064	0.0001502845
0.08128	-0.0003021814
0.08192	-0.000428406
0.08256	-1.979036e-5
0.0832	-0.0009856222
0.08384	-0.0002506165
0.08448	7.321834e-5
0.08512	-7.524658e-5
0.08576	-0.0003786894
0.0864	4.3098e-5
0.08704	-0.0001985357
0.08768	4.003644e-5
0.08832	-0.0003675452
0.08896	-0.0002833763
0.0896	-0.0007285051
0.09024	-0.0002023981
0.09088	-5.083606e-5
0.09152	-0.00067496
0.09216	-0.00203534
0.0928	-0.002151576
0.09344	-0.002705365
0.09408	-0.00374149
0.09472	-0.003443583
0.09536	-0.00376389
0.096	-0.003550165
0.09664	-0.003589725
0.09728	-0.003448002
0.09792	-0.003394181
0.09856	-0.003286666
0.0992	-0.003211291
0.09984	-0.003116138
0.10048	-0.003041315
0.10112	-0.002951516
0.10176	-0.002875319
0.1024	-0.002776637
0.10304	-0.002700822
0.10368	-0.002615966
0.10432	-0.002526214
0.10496	-0.002456184
0.1056	-0.002378508
0.10624	-0.002301814
0.10688	-0.002234234
0.10752	-0.002169513
0.10816	-0.002105542
0.1088	-0.002052584
0.10944	-0.001989311
0.11008	-0.001922973
0.11072	-0.001863779
0.11136	-0.001802288
0.112	-0.001750048
0.11264	-0.001705212
0.11328	-0.001664895
0.11392	-0.001626584
0.11456	-0.001596192
0.1152	-0.001580139
0.11584	-0.001555014
0.11648	-0.001532299
0.11712	-0.001512277
0.11776	-0.001484818
0.1184	-0.001462748
0.11904	-0.001439316
0.11968	-0.001416893
0.12032	-0.001391354
0.12096	-0.001361397
0.1216	-0.001331383
0.12224	-0.001308893
0.12288	-0.001283706
0.12352	-0.001242312
0.12416	-0.001216717
0.1248	-0.00117477
0.12544	-0.001135704
0.12608	-0.001088239
0.12672	-0.00103563
0.12736	-0.0009937966
0.128	-0.0009437643
0.12864	-0.0008858289
0.12928	-0.0008355003
0.12992	-0.0007714613
0.13056	-0.0007153663
0.1312	-0.0006499533
0.13184	-0.0005980396
0.13248	-0.0005437493
0.13312	-0.0004703711
0.13376	-0.0003976483
0.1344	-0.0003179087
0.13504	-0.0002624217
0.13568	-0.0001766223
0.13632	-0.0001105204
0.13696	-5.500142e-5
0.1376	2.751259e-6
0.13824	5.525813e-5
0.13888	0.0001100962
0.13952	0.00016909
0.14016	0.0002194587
0.1408	0.0002529762
0.14144	0.0003143613
0.14208	0.0003645045
0.14272	0.0004195168
0.14336	0.0004622198
0.144	0.0004822697
0.14464	0.0005138423
0.14528	0.0005397414
0.14592	0.0005670169
0.14656	0.0005718799
0.1472	0.0005958534
0.14784	0.0006115867
0.14848	0.0006394114
0.14912	0.0006488133
0.14976	0.0006630855
0.1504	0.0006570562
0.15104	0.0006506557
0.15168	0.0006704791
0.15232	0.0006451372
0.15296	0.0006402999
0.1536	0.0006228806
0.15424	0.0006187841
0.15488	0.0006104495
0.15552	0.0005965565
0.15616	0.0005938356
0.1568	0.0005820769
0.15744	0.0005813543
0.15808	0.0005629178
0.15872	0.000554913
0.15936	0.0005352749
0.16	0.0005151027
0.16064	0.0005069366
0.16128	0.000491818
0.16192	0.0004846956
0.16256	0.0004679475
0.1632	0.0004736026
0.16384	0.0004597321
0.16448	0.0004500226
0.16512	0.0004532209
0.16576	0.0004429075
0.1664	0.0004524994
0.16704	0.0004530824
0.16768	0.0004353632
0.16832	0.000448394
0.16896	0.0004547894
0.1696	0.0004516411
0.17024	0.0004460364
0.17088	0.0004564401
0.17152	0.0004475088
0.17216	0.0004613315
0.1728	0.0004640772
0.17344	0.0004961618
0.17408	0.0004899135
0.17472	0.00050134
0.17536	0.0005107454
0.176	0.0005220853
0.17664	0.0005358505
0.17728	0.0005335302
0.17792	0.000546419
0.17856	0.0005378078
0.1792	0.0005380482
0.17984	0.0005458241
0.18048	0.0005454596
0.18112	0.000534147
0.18176	0.0005255698
0.1824	0.0005236622
0.18304	0.0005145982
0.18368	0.0005009502
0.18432	0.0004841747
0.18496	0.0004631581
0.1856	0.0004410224
0.18624	0.0004140357
0.18688	0.0003868686
