Source File Name:	Scan
Signal:	Time - Vib Velocity - Samples

Time	Time Signal
[ s ]	[ m/s ]
0	-0.0001200943
0.00064	-9.752071e-5
0.00128	-3.921096e-5
0.00192	1.654474e-5
0.00256	5.559862e-5
0.0032	8.238207e-5
0.00384	9.133507e-5
0.00448	0.000122559
0.00512	0.0001110983
0.00576	0.0001249614
0.0064	9.509106e-5
0.00704	8.69572e-5
0.00768	8.162258e-5
0.00832	5.330429e-5
0.00896	1.548813e-5
0.0096	7.391049e-6
0.01024	3.570942e-7
0.01088	-4.241981e-5
0.01152	-4.48754e-5
0.01216	-6.603769e-5
0.0128	-5.616016e-5
0.01344	-8.508129e-5
0.01408	-0.0001024555
0.01472	-9.84195e-5
0.01536	-8.269384e-5
0.016	-9.088063e-5
0.01664	-7.264244e-5
0.01728	-7.816147e-5
0.01792	-5.526214e-5
0.01856	-4.119026e-5
0.0192	-1.515206e-5
0.01984	1.017269e-5
0.02048	2.611521e-5
0.02112	5.393432e-5
0.02176	6.360435e-5
0.0224	9.629933e-5
0.02304	0.0001143875
0.02368	0.0001388726
0.02432	0.0001616699
0.02496	0.0001830562
0.0256	0.0002132373
0.02624	0.0002298751
0.02688	0.0002477932
0.02752	0.0002886066
0.02816	0.0003079345
0.0288	0.0003206046
0.02944	0.0003401945
0.03008	0.0003787475
0.03072	0.0003791723
0.03136	0.0003892228
0.032	0.0004070163
0.03264	0.0004368089
0.03328	0.0004370437
0.03392	0.0004401745
0.03456	0.0004486565
0.0352	0.0004476621
0.03584	0.0004575062
0.03648	0.0004471401
0.03712	0.0004637991
0.03776	0.0004551333
0.0384	0.0004516361
0.03904	0.0004526102
0.03968	0.00045365
0.04032	0.000447114
0.04096	0.0004337422
0.0416	0.0004178316
0.04224	0.0004190088
0.04288	0.0003941584
0.04352	0.0004049546
0.04416	0.0003897554
0.0448	0.0003562031
0.04544	0.000360832
0.04608	0.0003537837
0.04672	0.0003442991
0.04736	0.0003439122
0.048	0.0003487811
0.04864	0.0003620311
0.04928	0.0003616737
0.04992	0.0003810786
0.05056	0.0003712502
0.0512	0.0003658995
0.05184	0.0004033907
0.05248	0.0004261514
0.05312	0.0004451851
0.05376	0.0004667212
0.0544	0.0004888386
0.05504	0.0005108036
0.05568	0.0005584295
0.05632	0.0005954886
0.05696	0.0005979249
0.0576	0.0006457038
0.05824	0.0006671782
0.05888	0.0007102043
0.05952	0.0007453083
0.06016	0.0007591017
0.0608	0.0007900398
0.06144	0.0008036817
0.06208	0.0008132678
0.06272	0.0008394852
0.06336	0.0008390937
0.064	0.0008474202
0.06464	0.0008496646
0.06528	0.0008224339
0.06592	0.000816959
0.06656	0.0008136609
0.0672	0.0007985503
0.06784	0.0007759378
0.06848	0.0007655155
0.06912	0.0007457317
0.06976	0.0007325034
0.0704	0.0007149748
0.07104	0.0007105139
0.07168	0.0007021212
0.07232	0.0006929603
0.07296	0.0006876549
0.0736	0.0006672126
0.07424	0.0006748735
0.07488	0.0006605441
0.07552	0.0006477968
0.07616	0.0006516745
0.0768	0.0006603537
0.07744	0.000645299
0.07808	0.0006458684
0.07872	0.0006502956
0.07936	0.0006414472
0.08	0.0006434123
0.08064	0.0006552265
0.08128	0.0006511061
0.08192	0.0006700713
0.08256	0.0006831473
0.0832	0.0006874563
0.08384	0.0007047317
0.08448	0.0007178945
0.08512	0.0007250452
0.08576	0.0007334024
0.0864	0.0007471822
0.08704	0.0007364659
0.08768	0.0007357661
0.08832	0.0007322508
0.08896	0.0007210882
0.0896	0.0007021569
0.09024	0.0006780117
0.09088	0.0006575043
0.09152	0.0006272235
0.09216	0.0006017538
0.0928	0.0005639269
0.09344	0.0005377614
0.09408	0.0004917282
0.09472	0.000455751
0.09536	0.0004169678
0.096	0.000390526
0.09664	0.0003639379
0.09728	0.0003377449
0.09792	0.0003246805
0.09856	0.0003290745
0.0992	0.000304037
0.09984	0.000309618
0.10048	0.0003219274
0.10112	0.0003306225
0.10176	0.000333259
0.1024	0.0003463255
0.10304	0.0003446196
0.10368	0.0003556925
0.10432	0.0003592296
0.10496	0.0003783897
0.1056	0.0003715559
0.10624	0.0003490704
0.10688	0.0003644077
0.10752	0.0003717293
0.10816	0.000355334
0.1088	0.0003111251
0.10944	0.0003504283
0.11008	0.0003324437
0.11072	0.0003767954
0.11136	0.0003327404
0.112	0.0003890489
0.11264	0.0002883269
0.11328	0.001209216
0.11392	0.0003215038
0.11456	9.816052e-5
0.1152	0.0004093451
0.11584	0.0002988575
0.11648	0.0003804895
0.11712	0.0003297483
0.11776	0.0003614294
0.1184	0.0003259477
0.11904	0.0003386876
0.11968	0.0002869336
0.12032	0.0003134554
0.12096	0.0002666109
0.1216	0.000285872
0.12224	0.0002473599
0.12288	0.0002246697
0.12352	0.0002070159
0.12416	0.0001972767
0.1248	0.0001690733
0.12544	0.0001523905
0.12608	0.0001249869
0.12672	9.899627e-5
0.12736	8.002524e-5
0.128	3.629892e-5
0.12864	2.066033e-5
0.12928	-1.8e-5
0.12992	-2.624419e-5
0.13056	-8.123752e-5
0.1312	-8.945518e-5
0.13184	-0.0001148347
0.13248	-0.0001438404
0.13312	-0.0001690349
0.13376	-0.000191336
0.1344	-0.0002288636
0.13504	-0.0002634433
0.13568	-0.0002815191
0.13632	-0.0003171421
0.13696	-0.0003371875
0.1376	-0.0003616265
0.13824	-0.0003866355
0.13888	-0.000422179
0.13952	-0.000446365
0.14016	-0.000484429
0.1408	-0.0005139206
0.14144	-0.0005415115
0.14208	-0.0005731489
0.14272	-0.0005962867
0.14336	-0.000620332
0.144	-0.0006742999
0.14464	-0.0006888765
0.14528	-0.0007096785
0.14592	-0.0007325085
0.14656	-0.0007638687
0.1472	-0.0007882774
0.14784	-0.0007945013
0.14848	-0.0007916753
0.14912	-0.0008085495
0.14976	-0.000807305
0.1504	-0.0008047411
0.15104	-0.0008147056
0.15168	-0.0007894186
0.15232	-0.0007780182
0.15296	-0.0007574513
0.1536	-0.0007456657
0.15424	-0.0007238715
0.15488	-0.0007104746
0.15552	-0.000679142
0.15616	-0.0006612348
0.1568	-0.0006376189
0.15744	-0.0006341148
0.15808	-0.0005968037
0.15872	-0.0005717985
0.15936	-0.0005432458
0.16	-0.0005224696
0.16064	-0.0004992095
0.16128	-0.0004725747
0.16192	-0.0004417075
0.16256	-0.0004203787
0.1632	-0.0004032418
0.16384	-0.0003726337
0.16448	-0.0003472159
0.16512	-0.0003164751
0.16576	-0.0003020363
0.1664	-0.0002685509
0.16704	-0.0002607583
0.16768	-0.0002434473
0.16832	-0.0002084412
0.16896	-0.000205605
0.1696	-0.0001848461
0.17024	-0.0001814685
0.17088	-0.000163174
0.17152	-0.0001528605
0.17216	-0.0001516971
0.1728	-0.0001367627
0.17344	-0.0001487796
0.17408	-0.0001287747
0.17472	-0.0001145248
0.17536	-0.0001046714
0.176	-7.420823e-5
0.17664	-6.841968e-5
0.17728	-6.043e-5
0.17792	-3.589596e-5
0.17856	-3.723039e-5
0.1792	-1.821008e-5
0.17984	1.592371e-5
0.18048	3.056428e-5
0.18112	6.676449e-5
0.18176	7.261908e-5
