Source File Name:	Scan
Signal:	Time - Vib Velocity - Samples

Time	Time Signal
[ s ]	[ m/s ]
0	6.404256e-5
0.0002	2.653402e-5
0.0004	5.286352e-5
0.0006	0.0001157723
0.0008	0.0001790548
0.001	0.0002823016
0.0012	0.0003020509
0.0014	0.0004023103
0.0016	0.0003519288
0.0018	0.0003160305
0.002	0.0001662724
0.0022	5.399226e-5
0.0024	-5.79331e-5
0.0026	4.7863e-5
0.0028	0.0001655813
0.003	0.0003598889
0.0032	0.0004970407
0.0034	0.000467521
0.0036	0.0003193167
0.0038	0.000242085
0.004	0.0001166853
0.0042	0.0001050775
0.0044	7.854866e-5
0.0046	0.0001396745
0.0048	6.974104e-5
0.005	0.0002148793
0.0052	0.0001895889
0.0054	0.0003035068
0.0056	0.0003923019
0.0058	0.0005429011
0.006	0.0004434906
0.0062	0.0004673171
0.0064	0.000311704
0.0066	0.0002032722
0.0068	0.000100155
0.007	9.272529e-5
0.0072	0.0001370486
0.0074	0.0003244567
0.0076	0.0003935691
0.0078	0.000441854
0.008	0.0003104644
0.0082	0.0002589051
0.0084	0.0001646713
0.0086	0.0001713573
0.0088	0.0001292285
0.009	0.0001550873
0.0092	3.990954e-5
0.0094	8.526912e-5
0.0096	5.012278e-5
0.0098	0.0003213752
0.01	0.0003305641
0.0102	0.0004443464
0.0104	0.0004546471
0.0106	0.0003817787
0.0108	0.000258458
0.011	0.0001005736
0.0112	5.64677e-5
0.0114	1.288855e-5
0.0116	0.0002048103
0.0118	0.000409761
0.012	0.0004673213
0.0122	0.0006096792
0.0124	0.0004159314
0.0126	0.0003467811
0.0128	0.0002784278
0.013	0.0001805025
0.0132	0.0001992473
0.0134	0.0002207591
0.0136	0.000162489
0.0138	0.0001202192
0.014	0.0001543272
0.0142	0.0002605029
0.0144	0.0004362912
0.0146	0.0005002251
0.0148	0.0005215927
0.015	0.0003314151
0.0152	0.00021483
0.0154	6.762418e-5
0.0156	3.385828e-5
0.0158	0.0001578288
0.016	0.0002771268
0.0162	0.0004368506
0.0164	0.0005300627
0.0166	0.0004056892
0.0168	0.000406345
0.017	0.0002900217
0.0172	0.0004245442
0.0174	0.0003172194
0.0176	0.0002716793
0.0178	4.495554e-5
0.018	1.816764e-5
0.0182	7.742795e-6
0.0184	0.0002747198
0.0186	0.0003720298
0.0188	0.0006897149
0.019	0.0005825608
0.0192	0.000677738
0.0194	0.0003564576
0.0196	0.0002382797
0.0198	1.723456e-5
0.02	0.0001570846
0.0202	0.0002652268
0.0204	0.0006482234
0.0206	0.0005888763
0.0208	0.0007868716
0.021	0.0005981973
0.0212	0.0005025445
0.0214	0.0004237893
0.0216	0.0003639214
0.0218	0.0002061035
0.022	0.0002348619
0.0222	8.97413e-5
0.0224	0.0001058973
0.0226	0.0001148081
0.0228	0.0004244819
0.023	0.0005719504
0.0232	0.0007115235
0.0234	0.0006048236
0.0236	0.000459334
0.0238	0.0003052296
0.024	0.0002107504
0.0242	0.0001421597
0.0244	0.0003401056
0.0246	0.000402547
0.0248	0.0005719272
0.025	0.0006591622
0.0252	0.0005611475
0.0254	0.000582049
0.0256	0.0006446331
0.0258	0.000466663
0.026	0.0003115779
0.0262	0.0001405025
0.0264	-9.044076e-5
0.0266	-8.82633e-5
0.0268	0.0002926768
0.027	0.0004057559
0.0272	0.0008233393
0.0274	0.0007528663
0.0276	0.0007685912
0.0278	0.0003808098
0.028	0.000358533
0.0282	0.0001489615
0.0284	0.000305284
0.0286	0.0004104467
0.0288	0.000639156
0.029	0.0006339313
0.0292	0.0007227427
0.0294	0.000616713
0.0296	0.0007580687
0.0298	0.0005761221
0.03	0.0003745892
0.0302	2.784151e-5
0.0304	-6.115049e-5
0.0306	-0.0003035683
0.0308	2.352782e-5
0.031	0.0002227438
0.0312	0.0005770833
0.0314	0.0007296964
0.0316	0.0005628783
0.0318	0.000335262
0.032	0.0001720409
0.0322	6.608967e-5
0.0324	0.0002132622
0.0326	0.0003568275
0.0328	0.000617529
0.033	0.0006178991
0.0332	0.0006466859
0.0334	0.0005924885
0.0336	0.0006680791
0.0338	0.0006564333
0.034	0.0005529909
0.0342	0.0002498748
0.0344	3.478858e-5
0.0346	-0.0002489749
0.0348	-0.0002248376
0.035	8.538579e-5
0.0352	0.000389949
0.0354	0.0007211312
0.0356	0.0007035181
0.0358	0.0004341437
0.036	0.0002588302
0.0362	0.0001491918
0.0364	0.0002731182
0.0366	0.0004452661
0.0368	0.0005491371
0.037	0.0005788577
0.0372	0.0005463106
0.0374	0.0006131268
0.0376	0.00053009
0.0378	0.0006680363
0.038	0.0004827321
0.0382	0.0003086747
0.0384	-6.202928e-5
0.0386	-0.0001589483
0.0388	-0.0004077965
0.039	2.527161e-5
0.0392	0.0002358804
0.0394	0.0007339074
0.0396	0.0006790994
0.0398	0.0004537207
0.04	0.0001604905
0.0402	1.984886e-5
0.0404	0.0001761956
0.0406	0.0004126612
0.0408	0.0006011626
0.041	0.0008273617
0.0412	0.0006430966
0.0414	0.0007326778
0.0416	0.0006258552
0.0418	0.0006646498
0.042	0.0006164511
0.0422	0.0004661943
0.0424	0.0001259587
0.0426	-6.547101e-5
0.0428	-0.0002468826
0.043	-0.0001234913
0.0432	0.0004422631
0.0434	0.000709114
0.0436	0.0009379469
0.0438	0.0004288396
0.044	0.0001432626
0.0442	-0.0002340289
0.0444	8.793364e-5
0.0446	0.0004134815
0.0448	0.000608009
0.045	0.0007792756
0.0452	0.0006546265
0.0454	0.000379055
0.0456	0.0006020649
0.0458	0.0004739338
0.046	0.000569174
0.0462	0.00046904
0.0464	0.0001393905
0.0466	-0.0003877072
0.0468	-0.0004494668
0.047	-0.0006048767
0.0472	0.0002341941
0.0474	0.0005605523
0.0476	0.0009866068
0.0478	0.0005902557
0.048	-6.045157e-5
0.0482	-0.0003385337
0.0484	-0.0002432844
0.0486	0.0003172046
0.0488	0.0006228673
0.049	0.0007215919
0.0492	0.0007806031
0.0494	0.0004446392
0.0496	0.0006412756
0.0498	0.0007457119
0.05	0.0007443707
0.0502	0.0006745637
0.0504	0.000201256
0.0506	-0.0003861621
0.0508	-0.0005408134
0.051	-0.0004865523
0.0512	-9.751808e-5
0.0514	0.0009722274
0.0516	0.000932468
0.0518	0.001044511
0.052	3.825137e-5
0.0522	-0.0004974424
0.0524	-0.0006273396
0.0526	-6.179373e-5
0.0528	0.0006533318
0.053	0.0007763203
0.0532	0.0007652843
0.0534	0.0006193653
0.0536	0.0001781695
0.0538	0.0006402456
0.054	0.0003854911
0.0542	0.0006495464
0.0544	0.0004642703
0.0546	-0.0001955631
0.0548	-0.0006911993
0.055	-0.0005447647
0.0552	-0.0004003465
0.0554	0.0004481498
0.0556	0.00122339
0.0558	0.0007259623
0.056	0.0007092505
0.0562	-0.0007384703
0.0564	-0.0004989362
0.0566	-0.0005851102
0.0568	0.0005317279
0.057	0.0007231636
0.0572	0.0007835023
0.0574	0.0007939099
0.0576	0.0004124096
0.0578	0.0001873119
0.058	0.0008093109
0.0582	0.0002574762
0.0584	0.001195691
0.0586	0.0001407426
0.0588	-0.0003474395
0.059	-0.00111854
