Source File Name:	Scan
Signal:	Time - Vib Velocity - Samples

Time	Time Signal
[ s ]	[ m/s ]
0	-0.0002832547
0.0002	-0.0003458935
0.0004	-0.0002197406
0.0006	-0.0002696509
0.0008	-0.000195772
0.001	-0.0001854523
0.0012	-0.000294051
0.0014	-0.0002916468
0.0016	-0.0002351301
0.0018	-0.0002269633
0.002	-0.0001643075
0.0022	-0.0002275205
0.0024	-0.0001864579
0.0026	-0.0001786274
0.0028	-0.0002739534
0.003	-0.0002660129
0.0032	-0.0001464737
0.0034	-0.0002295524
0.0036	-0.0001070893
0.0038	-0.0001446415
0.004	-0.0001558998
0.0042	-0.0001370987
0.0044	-0.0001752751
0.0046	-0.0001782018
0.0048	-0.0001787174
0.005	-0.0001644472
0.0052	-0.0001019221
0.0054	-0.0001176168
0.0056	-9.180675e-5
0.0058	-8.593603e-5
0.006	-9.57931e-5
0.0062	-3.893425e-5
0.0064	-0.000121535
0.0066	-4.183917e-5
0.0068	-7.295251e-5
0.007	-6.353495e-5
0.0072	-3.946956e-6
0.0074	-0.0001029698
0.0076	1.576159e-5
0.0078	-7.833638e-5
0.008	-4.895984e-6
0.0082	1.043129e-5
0.0084	-1.566301e-6
0.0086	3.644178e-5
0.0088	-1.470459e-5
0.009	2.258676e-5
0.0092	-1.234731e-6
0.0094	0.0001028303
0.0096	-2.717745e-6
0.0098	9.711586e-6
0.01	4.997437e-5
0.0102	3.711855e-5
0.0104	6.751699e-5
0.0106	5.291161e-5
0.0108	8.182649e-5
0.011	7.066326e-5
0.0112	6.809978e-5
0.0114	6.0021e-5
0.0116	0.000141187
0.0118	5.302087e-5
0.012	0.0001800628
0.0122	0.0001160743
0.0124	0.0001560451
0.0126	0.0001391625
0.0128	0.0001645887
0.013	0.0001321221
0.0132	0.0001654138
0.0134	0.000141829
0.0136	0.0001601871
0.0138	0.0001328861
0.014	0.0001976589
0.0142	0.0002802656
0.0144	0.0001393462
0.0146	0.0003369783
0.0148	0.0001349301
0.015	0.0002422432
0.0152	0.000176852
0.0154	0.0002232016
0.0156	0.0003073497
0.0158	0.0003010657
0.016	0.0002579574
0.0162	0.0002086495
0.0164	0.0001869009
0.0166	0.0002504756
0.0168	0.0003047248
0.017	0.0003154413
0.0172	0.0003450587
0.0174	0.000258939
0.0176	0.0002933422
0.0178	0.0002860967
0.018	0.0003704882
0.0182	0.0002822395
0.0184	0.0002965868
0.0186	0.0002362259
0.0188	0.0002736913
0.019	0.0004232295
0.0192	0.000301843
0.0194	0.0003334495
0.0196	0.0002203198
0.0198	0.000313874
0.02	0.0003750195
0.0202	0.0004116073
0.0204	0.0003229492
0.0206	0.0003140152
0.0208	0.0004187615
0.021	0.0004050045
0.0212	0.0003448699
0.0214	0.0002619293
0.0216	0.000361636
0.0218	0.0005528253
0.022	0.0003381332
0.0222	0.0003153958
0.0224	0.000368894
0.0226	0.0005500287
0.0228	0.000428071
0.023	0.0003159457
0.0232	0.0003521453
0.0234	0.0006068268
0.0236	0.0003721566
0.0238	0.0002516518
0.024	0.0005214467
0.0242	0.0005212571
0.0244	0.0003035271
0.0246	0.000337089
0.0248	0.0004412958
0.025	0.0005609408
0.0252	0.0003276379
0.0254	0.000420868
0.0256	0.0005247185
0.0258	0.0004852313
0.026	0.0003064025
0.0262	0.0004792226
0.0264	0.0005190158
0.0266	0.0003898475
0.0268	0.0003355636
0.027	0.0006956506
0.0272	0.0003718843
0.0274	0.0002720978
0.0276	0.0005221738
0.0278	0.0005263005
0.028	0.0003727716
0.0282	0.0003890031
0.0284	0.0006180342
0.0286	0.0005576488
0.0288	0.0002267998
0.029	0.0005350892
0.0292	0.000490678
0.0294	0.0003409646
0.0296	0.000349939
0.0298	0.0006057978
0.03	0.0005052843
0.0302	0.0003145716
0.0304	0.0008321651
0.0306	0.0002713123
0.0308	0.0003522398
0.031	0.0003099966
0.0312	7.072558e-5
0.0314	0.0003533288
0.0316	0.000354401
0.0318	0.000462314
0.032	0.0002610908
0.0322	0.0004487939
0.0324	0.0007424309
0.0326	0.0001375705
0.0328	0.0004867801
0.033	-2.549743e-5
0.0332	-0.0003593494
0.0334	0.0003779102
0.0336	0.0003717397
0.0338	0.0006898327
0.034	0.0002455533
0.0342	0.0003588911
0.0344	0.0003571577
0.0346	0.0003561321
0.0348	7.179633e-5
0.035	0.0003941715
0.0352	0.0001632503
0.0354	0.0007743901
0.0356	0.000341907
0.0358	8.179987e-5
0.036	0.0001905382
0.0362	-0.000325005
0.0364	0.0003793999
0.0366	8.191052e-5
0.0368	0.0002582679
0.037	0.0009657331
0.0372	-9.736124e-5
0.0374	0.0004287851
0.0376	-0.0001810329
0.0378	0.0009552097
0.038	0.0004890244
0.0382	-0.0003542365
0.0384	0.0002074116
0.0386	-0.0001042682
0.0388	-0.0003854558
0.039	-0.0002783154
0.0392	-9.576417e-6
0.0394	-0.0001666176
0.0396	0.0002876637
0.0398	-0.0001977219
0.04	-0.0003907811
0.0402	0.0001322295
0.0404	-0.0002631043
0.0406	0.0005248931
0.0408	0.0006862687
0.041	-5.68397e-5
0.0412	-2.774234e-5
0.0414	0.0001862717
0.0416	0.000423093
0.0418	-0.0001552827
0.042	0.0002218193
0.0422	5.246995e-6
0.0424	0.0001851496
0.0426	0.000140727
0.0428	-0.0001224506
0.043	0.001006506
0.0432	-0.0005175129
0.0434	-0.001182438
0.0436	0.000138755
0.0438	2.103081e-5
0.044	9.078904e-5
0.0442	-6.810668e-6
0.0444	0.0001469723
0.0446	-1.675138e-5
0.0448	1.737554e-5
0.045	0.0005855705
0.0452	0.0005120962
0.0454	0.000225218
0.0456	-0.0003467693
0.0458	0.0001663048
0.046	7.551363e-5
0.0462	0.001054186
0.0464	0.0003366685
0.0466	7.572735e-5
0.0468	3.710821e-6
0.047	-1.227808e-5
0.0472	-1.580785e-6
0.0474	3.234909e-5
0.0476	-5.42122e-5
0.0478	-0.0001595091
0.048	7.434862e-5
0.0482	-8.243809e-5
0.0484	-1.917246e-6
0.0486	-4.102736e-5
0.0488	-4.330634e-5
0.049	-0.0001940544
0.0492	-0.0001323686
0.0494	-0.0001057336
0.0496	-9.445896e-5
0.0498	-0.0001211695
0.05	-9.795297e-5
0.0502	-7.302409e-5
0.0504	-0.0001301664
0.0506	-4.195884e-5
0.0508	-0.0001778797
0.051	-3.973207e-5
0.0512	-0.0002810007
0.0514	-0.0001561663
0.0516	-0.0003091804
0.0518	-0.0001693987
0.052	-0.0001366156
0.0522	-0.0002556314
0.0524	-9.64463e-5
0.0526	-0.0002021322
0.0528	-0.0002175531
0.053	-0.0001972205
0.0532	-0.0002689055
0.0534	-0.0003358102
0.0536	-0.0001782054
0.0538	-0.0002148863
0.054	-0.0002443272
0.0542	-0.0003472588
0.0544	-0.0003207529
0.0546	-0.0003332175
0.0548	-0.0002717689
0.055	-0.0001991112
0.0552	-0.0003265718
0.0554	-0.0004599354
0.0556	-0.0003390024
0.0558	-0.0002973434
0.056	-0.000291352
0.0562	-0.0004117797
0.0564	-0.0004887208
0.0566	-0.0002717726
0.0568	-0.0002960812
0.057	-0.000562145
0.0572	-0.0004294618
