Source File Name:	Scan
Signal:	Time - Vib Velocity - Samples

Time	Time Signal
[ s ]	[ m/s ]
0	7.154341e-6
0.0002	0.00018261
0.0004	1.059219e-6
0.0006	-0.0001846481
0.0008	0.0001979521
0.001	-0.0005864307
0.0012	-0.0002414026
0.0014	-0.0003536675
0.0016	-0.0004485406
0.0018	7.091071e-5
0.002	0.0005292315
0.0022	0.0009709385
0.0024	0.0007729507
0.0026	-2.162391e-5
0.0028	-0.0002643552
0.003	0.0001974648
0.0032	-0.0007373089
0.0034	-0.001230931
0.0036	-0.0008021995
0.0038	-0.0003695872
0.004	0.0003506129
0.0042	0.0008986347
0.0044	0.0006138142
0.0046	3.930046e-5
0.0048	-0.0003643803
0.005	-0.0007032193
0.0052	-0.000589649
0.0054	-0.0003812043
0.0056	-0.0005263361
0.0058	-0.0004463854
0.006	0.0004417201
0.0062	0.0005281875
0.0064	4.856388e-5
0.0066	-0.0006880191
0.0068	-0.001061909
0.007	-0.0009313501
0.0072	-0.0002655785
0.0074	-0.0001784464
0.0076	8.069551e-5
0.0078	0.0006636587
0.008	0.001440141
0.0082	0.001040535
0.0084	-9.333543e-5
0.0086	-0.001149012
0.0088	-0.001313604
0.009	-0.001234408
0.0092	-0.0005956279
0.0094	-0.0005094554
0.0096	-0.0004303863
0.0098	0.000354999
0.01	0.0009114977
0.0102	0.0005134196
0.0104	0.0001180915
0.0106	-0.000866372
0.0108	-4.24997e-5
0.011	0.0002378007
0.0112	6.841285e-6
0.0114	-0.000427175
0.0116	0.0003039024
0.0118	2.084462e-5
0.012	0.001213132
0.0122	0.000775105
0.0124	-0.0003485401
0.0126	-0.0007358593
0.0128	-0.0007035679
0.013	-0.0004551446
0.0132	-4.437134e-5
0.0134	-0.0002409044
0.0136	0.0004548494
0.0138	0.0006286566
0.014	0.001126127
0.0142	0.0004704138
0.0144	-0.000301187
0.0146	-0.0009112051
0.0148	2.916367e-6
0.015	-0.0001738681
0.0152	-0.0001286961
0.0154	-6.441117e-5
0.0156	4.985942e-5
0.0158	0.0005027732
0.016	0.0007680327
0.0162	0.0002162015
0.0164	-0.0005582203
0.0166	-0.0005742396
0.0168	-0.0002046005
0.017	8.437306e-5
0.0172	0.0001919622
0.0174	-0.0002647888
0.0176	-0.0002254649
0.0178	2.681098e-5
0.018	0.0002074882
0.0182	0.0001618597
0.0184	-0.0006766007
0.0186	-0.001075561
0.0188	-0.001062089
0.019	-0.0003740411
0.0192	-9.881217e-5
0.0194	-2.993317e-5
0.0196	0.000171051
0.0198	0.0009805692
0.02	0.001505682
0.0202	0.0006900984
0.0204	-0.0007674996
0.0206	-0.001644096
0.0208	-0.001414608
0.021	-0.0007259992
0.0212	0.0001839933
0.0214	-7.468228e-5
0.0216	0.0007500648
0.0218	0.0007792063
0.022	0.0007839443
0.0222	-0.0002673146
0.0224	-0.0009339609
0.0226	-0.0008294475
0.0228	-0.000409069
0.023	0.0005249976
0.0232	0.0005788757
0.0234	0.0002921158
0.0236	-7.122681e-5
0.0238	-0.0001639171
0.024	-0.0003394627
0.0242	-0.0001427395
0.0244	0.0001899116
0.0246	-0.0006317051
0.0248	-0.000682066
0.025	-0.000715561
0.0252	-0.0003178293
0.0254	-8.622602e-5
0.0256	-3.15241e-5
0.0258	0.0002844868
0.026	0.001070451
0.0262	0.001369972
0.0264	0.0002795543
0.0266	-0.001250533
0.0268	-0.001584974
0.027	-0.001462323
0.0272	-0.0004353458
0.0274	0.0003263505
0.0276	0.0006323148
0.0278	0.0005727932
0.028	0.001123803
0.0282	0.0001361421
0.0284	-0.0007925509
0.0286	-0.001467327
0.0288	-0.0007618842
0.029	0.0001184452
0.0292	0.0002436013
0.0294	0.0005568411
0.0296	0.0007413338
0.0298	1.933758e-5
0.03	-9.225764e-5
0.0302	-0.0005155964
0.0304	-0.001001916
0.0306	0.0006617516
0.0308	-0.0006275713
0.031	-0.001239739
0.0312	-0.0007892717
0.0314	-0.0003269347
0.0316	9.788603e-5
0.0318	-0.0008554548
0.032	0.0003402763
0.0322	0.001208067
0.0324	0.001740451
0.0326	0.0002132153
0.0328	-0.001724207
0.033	-0.001794779
0.0332	-0.001164156
0.0334	-2.532953e-5
0.0336	-0.0003889149
0.0338	-0.0001930771
0.034	0.0005235785
0.0342	0.000881856
0.0344	0.0004504359
0.0346	-0.001140871
0.0348	-0.001595552
0.035	-0.0003954893
0.0352	0.0001483184
0.0354	0.0001101165
0.0356	2.799922e-6
0.0358	9.430893e-5
0.036	0.0001613074
0.0362	-0.0007648701
0.0364	-0.0008986795
0.0366	-0.0004268676
0.0368	0.0001433012
0.037	-0.0003407386
0.0372	-0.001228361
0.0374	-0.0009056547
0.0376	-0.0005871294
0.0378	-0.0003895442
0.038	-0.0006021424
0.0382	-0.0001041873
0.0384	0.00129579
0.0386	0.001210243
0.0388	-0.0001708985
0.039	-0.001746484
0.0392	-0.001788906
0.0394	-0.001333479
0.0396	-0.0006140782
0.0398	-0.0007626534
0.04	-8.730944e-5
0.0402	0.0005165733
0.0404	0.0008766374
0.0406	-0.001015912
0.0408	-0.001704344
0.041	-0.001551524
0.0412	-0.001117252
0.0414	-0.0003916955
0.0416	-0.0004043691
0.0418	-1.599865e-5
0.042	-0.0003171992
0.0422	-0.0007301968
0.0424	-0.0001757736
0.0426	-9.403376e-5
0.0428	-0.0006822915
0.043	-0.0008088602
0.0432	-8.897387e-5
0.0434	-0.001302315
0.0436	-0.001199168
0.0438	-0.001340794
0.044	-0.0007783756
0.0442	-0.0002928467
0.0444	-0.000512949
0.0446	0.0007896402
0.0448	0.001280306
0.045	0.0003121061
0.0452	-0.001331602
0.0454	-0.00211143
0.0456	-0.001496985
0.0458	-0.0007602446
0.046	-0.0007715097
0.0462	-0.0001970104
0.0464	-1.506816e-5
0.0466	0.0003320063
0.0468	-0.0004527404
0.047	-0.001504173
0.0472	-0.001405754
0.0474	-0.0009719257
0.0476	-0.0009308965
0.0478	-0.0004838765
0.048	-0.0005689933
0.0482	-0.000309616
0.0484	-0.0005389921
0.0486	0.00010447
0.0488	0.0002501904
0.049	-0.0009842158
0.0492	-0.001008219
0.0494	-0.0006760492
0.0496	-4.45257e-5
0.0498	-0.001310462
0.05	-0.0006629648
0.0502	4.268576e-5
0.0504	-0.0002440589
0.0506	-0.0003225434
0.0508	-0.0001461336
0.051	0.0007291742
0.0512	0.0004290305
0.0514	-0.0008531081
0.0516	-0.001608418
0.0518	-0.001325681
0.052	-0.00077041
0.0522	8.944868e-5
0.0524	-0.0001586547
0.0526	0.0002304893
0.0528	0.0006627481
0.053	-0.0002168387
0.0532	-0.001013841
0.0534	-0.0001238085
0.0536	-5.451447e-5
0.0538	-0.0007279271
0.054	-0.001287702
0.0542	0.0003399785
0.0544	-0.0004386922
0.0546	4.532156e-5
0.0548	0.0002081674
0.055	-0.0001846922
0.0552	-0.0007965153
0.0554	-0.001231508
0.0556	-0.001327044
0.0558	-0.001041075
0.056	-0.00114742
0.0562	-0.000162139
0.0564	0.0002501594
0.0566	-0.00081786
0.0568	-0.0007054085
0.057	-0.0005011287
0.0572	-0.0001570303
